Chart table date,Chart table SPY return,Chart table stock return
11-Oct-16,85.69,1343.31
12-Oct-16,85.93,1338.88
13-Oct-16,85.32,1346.75
14-Oct-16,85.42,1345.77
17-Oct-16,84.77,1344.78
18-Oct-16,85.93,1340.35
19-Oct-16,86.43,1339.86
20-Oct-16,86.08,1333.96
21-Oct-16,86.17,1346.75
24-Oct-16,86.96,1354.13
25-Oct-16,86.33,1321.66
26-Oct-16,85.96,1307.89
27-Oct-16,85.46,1298.54
28-Oct-16,84.91,1296.57
31-Oct-16,84.92,1270.99
1-Nov-16,83.58,1272.47
2-Nov-16,82.48,1250.82
3-Nov-16,81.64,1238.53
4-Nov-16,81.44,1257.71
7-Nov-16,85.44,1266.07
8-Nov-16,86.28,1263.61
9-Nov-16,88.25,1225.74
10-Nov-16,88.72,1233.61
11-Nov-16,88.29,1200.16
14-Nov-16,88.44,1217.37
15-Nov-16,89.91,1252.79
16-Nov-16,89.55,1252.3
17-Nov-16,90.53,1253.78
18-Nov-16,90.1,1273.94
21-Nov-16,91.53,1274.93
22-Nov-16,91.91,1268.04
23-Nov-16,92.01,1274.93
25-Nov-16,92.73,1271.98
28-Nov-16,91.82,1270.99
29-Nov-16,92.2,1259.19
30-Nov-16,91.73,1246.4
1-Dec-16,91.03,1251.81
2-Dec-16,91.13,1241.97
5-Dec-16,92.27,1252.3
6-Dec-16,92.88,1265.58
7-Dec-16,95.41,1278.86
8-Dec-16,95.88,1301.49
9-Dec-16,97.07,1293.62
12-Dec-16,96.84,1316.74
13-Dec-16,98.16,1316.74
14-Dec-16,96.52,1324.61
15-Dec-16,97.33,1326.09
16-Dec-16,95.79,1334.45
19-Dec-16,96.22,1338.39
20-Dec-16,96.97,1339.86
21-Dec-16,96.42,1330.02
22-Dec-16,96.08,1332.98
23-Dec-16,96.37,1342.32
27-Dec-16,96.86,1335.93
28-Dec-16,95.23,1335.44
29-Dec-16,95.19,1324.61
30-Dec-16,94.48,1328.55
3-Jan-17,95.96,1327.07
4-Jan-17,97.13,1333.96
5-Jan-17,96.97,1350.19
6-Jan-17,97.68,1363.48
9-Jan-17,97.02,1364.95
10-Jan-17,97.02,1372.82
11-Jan-17,97.58,1366.43
12-Jan-17,97.09,1363.97
13-Jan-17,97.54,1375.77
17-Jan-17,96.84,1375.77
18-Jan-17,97.28,1373.31
19-Jan-17,96.55,1375.77
20-Jan-17,97.27,1376.76
23-Jan-17,96.75,1375.28
24-Jan-17,98.02,1398.89
25-Jan-17,99.73,1399.88
26-Jan-17,99.52,1399.88
27-Jan-17,99.21,1395.94
30-Jan-17,97.97,1392.5
31-Jan-17,97.96,1483.5
1-Feb-17,98.03,1480.55
2-Feb-17,98.16,1487.44
3-Feb-17,99.53,1502.2
6-Feb-17,99.17,1517.45
7-Feb-17,99.18,1523.84
8-Feb-17,99.44,1528.27
9-Feb-17,100.63,1524.83
10-Feb-17,101.42,1539.09
13-Feb-17,102.51,1560.74
14-Feb-17,103.32,1566.64
15-Feb-17,104.38,1564.67
16-Feb-17,104.21,1569.1
17-Feb-17,104.53,1580.91
21-Feb-17,105.75,1586.32
22-Feb-17,105.57,1578.94
23-Feb-17,105.71,1580.91
24-Feb-17,105.97,1583.86
27-Feb-17,106.29,1584.84
28-Feb-17,105.73,1619.28
1-Mar-17,108.61,1608.95
2-Mar-17,107.3,1619.28
3-Mar-17,107.43,1613.86
6-Mar-17,106.81,1615.83
7-Mar-17,106.19,1609.44
8-Mar-17,105.81,1605.5
9-Mar-17,106.07,1610.91
10-Mar-17,106.79,1611.9
13-Mar-17,106.9,1609.44
14-Mar-17,106.11,1627.64
15-Mar-17,107.89,1630.1
16-Mar-17,107.48,1621.74
17-Mar-17,106.22,1639.94
20-Mar-17,105.99,1619.77
21-Mar-17,103.35,1638.95
22-Mar-17,103.83,1633.05
23-Mar-17,103.61,1629.61
24-Mar-17,103.46,1632.56
27-Mar-17,103.25,1668.47
28-Mar-17,104.73,1672.4
29-Mar-17,104.92,1669.94
30-Mar-17,105.58,1666.99
31-Mar-17,105.1,1666.99
3-Apr-17,104.74,1680.27
4-Apr-17,104.87,1671.42
5-Apr-17,104.26,1666.99
6-Apr-17,104.84,1663.06
7-Apr-17,104.63,1660.6
10-Apr-17,104.75,1641.9
11-Apr-17,104.51,1643.87
12-Apr-17,103.61,1634.53
13-Apr-17,102.29,1644.36
17-Apr-17,104.08,1636.49
18-Apr-17,103.47,1630.1
19-Apr-17,103.1,1651.74
20-Apr-17,104.75,1649.78
21-Apr-17,104.1,1666.5
24-Apr-17,106.34,1677.32
25-Apr-17,107.54,1666.99
26-Apr-17,107.41,1668.47
27-Apr-17,107.59,1666.5
28-Apr-17,107.13,1702.9
1-May-17,107.66,1714.22
2-May-17,107.73,1708.81
3-May-17,107.48,1701.92
4-May-17,107.73,1731.93
5-May-17,108.54,1781.61
8-May-17,108.51,1793.91
9-May-17,108.32,1785.05
10-May-17,108.69,1793.42
11-May-17,108.27,1819.98
12-May-17,107.92,1814.57
15-May-17,109.07,1812.11
16-May-17,108.87,1747.67
17-May-17,105.17,1776.2
18-May-17,105.99,1782.59
19-May-17,107.33,1793.91
22-May-17,108.39,1791.45
23-May-17,108.85,1786.04
24-May-17,109.34,1792.43
25-May-17,110.34,1788.99
26-May-17,110.29,1789.97
30-May-17,110.11,1778.66
31-May-17,110.06,1784.07
1-Jun-17,111.73,1811.62
2-Jun-17,112.43,1792.93
5-Jun-17,112.28,1799.32
6-Jun-17,111.6,1810.63
7-Jun-17,111.99,1806.21
8-Jun-17,112.09,1731.93
9-Jun-17,111.77,1688.15
12-Jun-17,111.73,1702.9
13-Jun-17,112.76,1685.19
14-Jun-17,112.49,1674.37
15-Jun-17,112.08,1649.78
16-Jun-17,111.1,1699.95
19-Jun-17,112.86,1683.23
20-Jun-17,111.42,1694.05
21-Jun-17,111.37,1691.1
22-Jun-17,111.28,1698.97
23-Jun-17,111.53,1693.56
26-Jun-17,111.67,1667.48
27-Jun-17,109.96,1693.56
28-Jun-17,111.84,1666.99
29-Jun-17,109.98,1671.42
30-Jun-17,110.37,1665.02
3-Jul-17,110.73,1671.91
5-Jul-17,111.21,1655.19
6-Jul-17,109.28,1673.39
7-Jul-17,110.64,1684.21
10-Jul-17,110.87,1689.62
11-Jul-17,110.71,1692.57
12-Jul-17,112.29,1717.17
13-Jul-17,112.65,1732.91
14-Jul-17,113.64,1739.31
17-Jul-17,113.62,1745.7
18-Jul-17,113.73,1757.51
19-Jul-17,114.89,1749.14
20-Jul-17,114.98,1748.16
21-Jul-17,114.79,1770.3
24-Jul-17,114.74,1778.66
25-Jul-17,115.26,1787.51
26-Jul-17,115.27,1751.6
27-Jul-17,115.07,1738.81
28-Jul-17,114.82,1728.98
31-Jul-17,114.69,1745.21
1-Aug-17,115.17,1832.28
2-Aug-17,115.28,1813.09
3-Aug-17,114.86,1823.42
4-Aug-17,115.25,1852.94
7-Aug-17,115.65,1868.68
8-Aug-17,115.12,1880.98
9-Aug-17,115.11,1810.14
10-Aug-17,112.08,1836.71
11-Aug-17,112.39,1865.73
14-Aug-17,114.49,1887.37
15-Aug-17,114.47,1879.5
16-Aug-17,114.84,1841.63
17-Aug-17,111.49,1837.2
18-Aug-17,111.16,1833.26
21-Aug-17,111.33,1865.24
22-Aug-17,113.54,1867.21
23-Aug-17,112.77,1858.84
24-Aug-17,112.28,1866.22
25-Aug-17,112.77,1885.9
28-Aug-17,112.78,1903.61
29-Aug-17,113.02,1909.02
30-Aug-17,114.03,1916.89
31-Aug-17,115.32,1917.38
1-Sep-17,115.63,1893.28
5-Sep-17,114.08,1891.31
6-Sep-17,114.81,1883.44
7-Sep-17,114.78,1850.97
8-Sep-17,114.53,1886.39
11-Sep-17,116.82,1878.52
12-Sep-17,117.55,1863.27
13-Sep-17,117.65,1846.54
14-Sep-17,117.58,1866.22
15-Sep-17,116.8,1851.46
18-Sep-17,117.26,1851.96
19-Sep-17,117.48,1819.49
20-Sep-17,117.56,1786.53
21-Sep-17,116.97,1767.84
22-Sep-17,117.02,1751.6
25-Sep-17,116.57,1783.09
26-Sep-17,116.7,1796.86
27-Sep-17,117.55,1785.05
28-Sep-17,117.81,1795.38
29-Sep-17,118.57,1791.45
2-Oct-17,119.52,1799.81
3-Oct-17,119.99,1787.51
4-Oct-17,120.25,1811.13
5-Oct-17,121.56,1810.14
6-Oct-17,121.31,1816.54
9-Oct-17,120.94,1817.52
10-Oct-17,121.52,1825.39
11-Oct-17,121.87,1818.51
12-Oct-17,121.54,1830.8
13-Oct-17,121.81,1866.22
16-Oct-17,122.11,1873.6
17-Oct-17,122.26,1864.75
18-Oct-17,122.48,1818.01
19-Oct-17,122.54,1821.46
20-Oct-17,123.69,1820.47
23-Oct-17,122.82,1832.28
24-Oct-17,123.21,1823.42
25-Oct-17,122.11,1835.72
26-Oct-17,122.39,1905.08
27-Oct-17,124.21,1950.34
30-Oct-17,123.38,1978.87
31-Oct-17,123.73,1952.31
1-Nov-17,124.02,1967.56
2-Nov-17,124.11,2021.67
3-Nov-17,124.86,2042.82
6-Nov-17,125.2,2049.71
7-Nov-17,125.05,2067.42
8-Nov-17,125.43,2062.99
9-Nov-17,124.61,2048.23
10-Nov-17,124.54,2039.38
13-Nov-17,124.75,2007.4
14-Nov-17,124.23,1979.36
15-Nov-17,123.11,2004.45
16-Nov-17,125,1992.65
17-Nov-17,124.34,1990.68
20-Nov-17,124.73,2029.54
21-Nov-17,126.2,2051.68
22-Nov-17,126,2051.68
24-Nov-17,126.52,2040.86
27-Nov-17,126.41,2028.56
28-Nov-17,128.7,1984.28
29-Nov-17,128.56,2013.31
30-Nov-17,130.56,2003.47
1-Dec-17,130.09,1988.22
4-Dec-17,129.81,1986.25
5-Dec-17,128.98,1978.38
6-Dec-17,129.02,1982.32
7-Dec-17,129.75,1982.81
8-Dec-17,131,2023.64
11-Dec-17,131.69,2011.83
12-Dec-17,132.1,2018.72
13-Dec-17,132.08,2018.23
14-Dec-17,131.13,2039.38
15-Dec-17,131.87,2069.88
18-Dec-17,133.34,2046.76
19-Dec-17,132.44,2044.3
20-Dec-17,132.32,2052.17
21-Dec-17,132.8,2052.17
22-Dec-17,132.74,1997.57
26-Dec-17,132.46,1998.06
27-Dec-17,132.57,2003.96
28-Dec-17,133.05,1981.33
29-Dec-17,132.17,2018.72
2-Jan-18,133.84,2018.23
3-Jan-18,135.31,2028.07
4-Jan-18,136.31,2052.17
5-Jan-18,137.88,2044.3
8-Jan-18,138.32,2043.81
9-Jan-18,138.86,2043.31
10-Jan-18,138.49,2055.61
11-Jan-18,140.23,2077.75
12-Jan-18,141.8,2066.93
16-Jan-18,140.97,2102.84
17-Jan-18,143.27,2104.81
18-Jan-18,142.86,2094.97
19-Jan-18,143.96,2076.77
22-Jan-18,145.95,2077.26
23-Jan-18,146.47,2042.82
24-Jan-18,146.37,2004.45
25-Jan-18,146.48,2009.37
26-Jan-18,149.33,1965.59
29-Jan-18,147.68,1953.29
30-Jan-18,145.14,1959.2
31-Jan-18,145.26,1963.62
1-Feb-18,144.98,1874.09
2-Feb-18,139.65,1824.41
5-Feb-18,129.62,1905.08
6-Feb-18,134.15,1862.29
7-Feb-18,132.88,1808.17
8-Feb-18,124.14,1823.42
9-Feb-18,127.51,1901.15
12-Feb-18,130.85,1921.32
13-Feb-18,131.43,1958.21
14-Feb-18,134.55,2027.57
15-Feb-18,137.54,2020.69
16-Feb-18,137.61,2013.31
20-Feb-18,136.12,2003.96
21-Feb-18,134.95,2021.67
22-Feb-18,135.25,2058.56
23-Feb-18,139,2100.87
26-Feb-18,141.78,2093.98
27-Feb-18,138.76,2090.54
28-Feb-18,136.34,2052.17
1-Mar-18,132.9,2066.93
2-Mar-18,134.1,2074.8
5-Mar-18,136.81,2072.83
6-Mar-18,137.41,2052.66
7-Mar-18,137.32,2076.27
8-Mar-18,138.47,2113.66
9-Mar-18,142.62,2134.81
12-Mar-18,142.32,2113.17
13-Mar-18,140.75,2094.47
14-Mar-18,139.52,2096.93
15-Mar-18,139.26,2089.56
16-Mar-18,138.56,2056.1
19-Mar-18,135.33,2055.12
20-Mar-18,135.73,2006.42
21-Mar-18,135.28,1976.41
22-Mar-18,129.4,1928.7
23-Mar-18,124.51,2024.62
26-Mar-18,130.65,1970.51
27-Mar-18,126.73,1947.39
28-Mar-18,126.06,1963.62
29-Mar-18,128.95,1949.85
2-Apr-18,124,1971
3-Apr-18,126.87,2010.36
4-Apr-18,129.3,2025.11
5-Apr-18,131.11,1971
6-Apr-18,125.96,1991.17
9-Apr-18,127.07,2030.52
10-Apr-18,130.69,2020.69
11-Apr-18,129.48,2041.84
12-Apr-18,131.36,2048.73
13-Apr-18,130.69,2062.5
16-Apr-18,132.58,2092.02
17-Apr-18,135.07,2087.1
18-Apr-18,135.24,2025.11
19-Apr-18,133.94,1938.04
20-Apr-18,131.96,1932.14
23-Apr-18,131.92,1904.1
24-Apr-18,128.8,1912.46
25-Apr-18,129.36,1919.84
26-Apr-18,131.69,1896.23
27-Apr-18,131.91,1932.63
30-Apr-18,130.13,1979.86
1-May-18,130.54,2071.35
2-May-18,128.99,2075.29
3-May-18,128.48,2160.88
4-May-18,131.44,2177.12
7-May-18,132.23,2187.94
8-May-18,132.23,2204.17
9-May-18,134.47,2237.13
10-May-18,136.66,2219.42
11-May-18,137.38,2214.01
14-May-18,137.5,2192.86
15-May-18,135.86,2214.5
16-May-18,136.85,2199.75
17-May-18,136.65,2191.38
18-May-18,136.06,2207.62
21-May-18,137.84,2201.71
22-May-18,137.18,2216.47
23-May-18,137.83,2214.01
24-May-18,137.34,2219.42
25-May-18,136.78,2211.06
29-May-18,134.05,2206.14
30-May-18,137.18,2198.27
31-May-18,135.72,2239.59
1-Jun-18,138.04,2259.27
4-Jun-18,139.17,2277.47
5-Jun-18,139.34,2285.83
6-Jun-18,141.34,2279.44
7-Jun-18,141.32,2257.79
8-Jun-18,142.03,2251.89
11-Jun-18,142.35,2264.68
12-Jun-18,142.67,2245.5
13-Jun-18,141.89,2246.48
14-Jun-18,142.5,2222.38
15-Jun-18,141.11,2221.39
18-Jun-18,140.61,2183.51
19-Jun-18,139.69,2193.84
20-Jun-18,140.1,2181.05
21-Jun-18,138.59,2174.17
22-Jun-18,139.03,2140.22
25-Jun-18,135.78,2168.26
26-Jun-18,136.3,2164.82
27-Jun-18,134.34,2181.55
28-Jun-18,135.68,2176.63
29-Jun-18,136.02,2202.21
2-Jul-18,136.52,2161.87
3-Jul-18,135.69,2180.07
5-Jul-18,137.61,2211.55
6-Jul-18,139.62,2244.02
9-Jul-18,141.78,2241.07
10-Jul-18,142.65,2210.57
11-Jul-18,140.87,2249.43
12-Jul-18,143.06,2252.87
13-Jul-18,143.25,2247.96
16-Jul-18,143.03,2254.35
17-Jul-18,144.01,2241.56
18-Jul-18,144.53,2259.76
19-Jul-18,143.61,2254.35
20-Jul-18,143.33,2254.35
23-Jul-18,143.78,2273.54
24-Jul-18,145.01,2296.16
25-Jul-18,147.09,2288.29
26-Jul-18,146.51,2248.94
27-Jul-18,144.84,2235.66
30-Jul-18,143.56,2240.08
31-Jul-18,144.76,2378.32
1-Aug-18,144.35,2450.63
2-Aug-18,145.68,2458.01
3-Aug-18,146.74,2471.29
6-Aug-18,147.64,2447.18
7-Aug-18,148.46,2448.66
8-Aug-18,148.36,2468.83
9-Aug-18,148.02,2452.1
10-Aug-18,146.35,2468.83
13-Aug-18,145.43,2479.65
14-Aug-18,147,2485.55
15-Aug-18,145.15,2523.43
16-Aug-18,147.14,2576.07
17-Aug-18,148.01,2550
20-Aug-18,148.54,2544.59
21-Aug-18,149.12,2544.59
22-Aug-18,148.97,2550
23-Aug-18,148.64,2558.36
24-Aug-18,150.14,2580.5
27-Aug-18,152.11,2602.14
28-Aug-18,152.24,2642.48
29-Aug-18,153.59,2667.57
30-Aug-18,152.57,2699.54
31-Aug-18,152.58,2708.4
4-Sep-18,152.14,2690.2
5-Sep-18,151.46,2643.95
6-Sep-18,150.7,2621.82
7-Sep-18,150.22,2584.92
10-Sep-18,150.65,2652.81
11-Sep-18,151.48,2618.87
12-Sep-18,151.54,2684.29
13-Sep-18,153.03,2652.81
14-Sep-18,153.07,2579.51
17-Sep-18,151.73,2583.94
18-Sep-18,153.1,2585.42
19-Sep-18,153.37,2606.08
20-Sep-18,155.42,2577.05
21-Sep-18,154.04,2615.42
24-Sep-18,153.19,2632.64
25-Sep-18,152.96,2611
26-Sep-18,152.2,2666.58
27-Sep-18,152.91,2676.42
28-Sep-18,152.93,2695.11
1-Oct-18,153.81,2719.71
2-Oct-18,153.66,2754.15
3-Oct-18,153.8,2703.97
4-Oct-18,151.82,2658.22
5-Oct-18,150.41,2651.83
8-Oct-18,150.41,2690.2
9-Oct-18,150.04,2560.82
10-Oct-18,142.13,2537.21
11-Oct-18,136.79,2631.66
12-Oct-18,140.08,2573.12
15-Oct-18,138.73,2632.15
16-Oct-18,143.95,2620.34
17-Oct-18,144,2556.88
18-Oct-18,140.47,2597.22
19-Oct-18,140.34,2613.46
22-Oct-18,139.26,2639.04
23-Oct-18,138.05,2545.08
24-Oct-18,130.83,2603.12
25-Oct-18,134.97,2560.33
26-Oct-18,130.84,2510.15
29-Oct-18,129.56,2523.43
30-Oct-18,132.97,2591.81
31-Oct-18,135.45,2633.13
1-Nov-18,137.96,2451.61
2-Nov-18,136.55,2379.3
5-Nov-18,137.85,2405.86
6-Nov-18,139.36,2482.11
7-Nov-18,144.48,2463.91
8-Nov-18,144.04,2414.72
9-Nov-18,141.66,2287.8
12-Nov-18,137.14,2264.19
13-Nov-18,136.7,2197.29
14-Nov-18,135.08,2253.86
15-Nov-18,137.53,2279.93
16-Nov-18,138.15,2185.97
19-Nov-18,134.12,2076.77
20-Nov-18,129.79,2074.31
21-Nov-18,130.57,2018.72
23-Nov-18,129.03,2047.74
26-Nov-18,132.73,2042.82
27-Nov-18,133.51,2125.47
28-Nov-18,138.89,2108.25
29-Nov-18,138.37,2096.44
30-Nov-18,139.82,2173.18
3-Dec-18,143,2072.83
4-Dec-18,135.12,2048.73
6-Dec-18,134.77,1971.99
7-Dec-18,129.31,1985.76
10-Dec-18,129.75,1973.95
11-Dec-18,129.8,1979.86
12-Dec-18,130.96,2002.48
13-Dec-18,130.88,1935.09
14-Dec-18,126.61,1916.4
17-Dec-18,122.17,1942.47
18-Dec-18,121.92,1878.52
19-Dec-18,118.6,1878.52
20-Dec-18,115.04,1878.52
21-Dec-18,109.41,1878.52
24-Dec-18,103.88,1878.52
26-Dec-18,114.18,1878.52
27-Dec-18,115.83,1878.52
28-Dec-18,115.55,1878.52
31-Dec-18,117.44,1878.52
2-Jan-19,117.66,1878.52
3-Jan-19,112.47,1878.52
4-Jan-19,119.58,1878.52
7-Jan-19,121.32,1878.52
8-Jan-19,123.39,1878.52
9-Jan-19,124.44,1878.52
10-Jan-19,125.23,1878.52
11-Jan-19,125.32,1878.52
14-Jan-19,123.94,1878.52
15-Jan-19,126.51,1878.52
16-Jan-19,127.06,1878.52
17-Jan-19,128.78,1878.52
18-Jan-19,131.83,1878.52
22-Jan-19,128.69,1878.52
23-Jan-19,129.17,1878.52
24-Jan-19,129.29,1878.52
25-Jan-19,131.23,1878.52
28-Jan-19,129.48,1878.52
29-Jan-19,129.17,1878.52
30-Jan-19,132.8,1878.52
31-Jan-19,134.84,1878.52
1-Feb-19,134.96,1878.52
4-Feb-19,136.61,1878.52
5-Feb-19,137.6,1878.52
6-Feb-19,137.29,1878.52
7-Feb-19,135.03,1878.52
8-Feb-19,135.31,1878.52
11-Feb-19,135.44,1878.52
12-Feb-19,138.47,1878.52
13-Feb-19,139.25,1878.52
14-Feb-19,138.72,1878.52
15-Feb-19,141.32,1878.52
19-Feb-19,141.73,1878.52
20-Feb-19,142.22,1878.52
21-Feb-19,141.36,1878.52
22-Feb-19,142.86,1878.52
25-Feb-19,143.19,1878.52
26-Feb-19,143.01,1878.52
27-Feb-19,142.91,1878.52
28-Feb-19,142.46,1878.52
1-Mar-19,143.97,1878.52
4-Mar-19,143.08,1878.52
5-Mar-19,142.75,1878.52
6-Mar-19,141.28,1878.52
7-Mar-19,139.26,1878.52
8-Mar-19,138.79,1878.52
11-Mar-19,142.25,1878.52
12-Mar-19,143.16,1878.52
13-Mar-19,144.77,1878.52
14-Mar-19,144.61,1878.52
15-Mar-19,144.75,1878.52
18-Mar-19,145.63,1878.52
19-Mar-19,145.69,1878.52
20-Mar-19,144.95,1878.52
21-Mar-19,147.72,1878.52
22-Mar-19,142.95,1878.52
25-Mar-19,142.77,1878.52
26-Mar-19,144.58,1878.52
27-Mar-19,143.3,1878.52
28-Mar-19,144.22,1878.52
29-Mar-19,145.76,1878.52
1-Apr-19,148.68,1878.52
2-Apr-19,148.8,1878.52
3-Apr-19,149.19,1878.52
4-Apr-19,149.85,1878.52
5-Apr-19,151.06,1878.52
8-Apr-19,151.25,1878.52
9-Apr-19,149.97,1878.52
10-Apr-19,150.82,1878.52
11-Apr-19,150.75,1878.52
12-Apr-19,152.44,1878.52
15-Apr-19,152.28,1878.52
16-Apr-19,152.44,1878.52
17-Apr-19,151.83,1878.52
18-Apr-19,152.32,1878.52
22-Apr-19,152.54,1878.52
23-Apr-19,154.81,1878.52
24-Apr-19,154.25,1878.52
25-Apr-19,154.09,1878.52
26-Apr-19,155.27,1878.52
29-Apr-19,155.67,1878.52
30-Apr-19,155.8,1878.52
1-May-19,153.88,1878.52
2-May-19,153.33,1878.52
3-May-19,155.81,1878.52
6-May-19,154.76,1878.52
7-May-19,150.5,1878.52
8-May-19,150.16,1878.52
9-May-19,149.4,1878.52
10-May-19,150.65,1878.52
13-May-19,144.35,1878.52
14-May-19,146.56,1878.52
15-May-19,148.01,1878.52
16-May-19,150.3,1878.52
17-May-19,148.69,1878.52
20-May-19,147.04,1878.52
21-May-19,149.27,1878.52
22-May-19,148.5,1878.52
23-May-19,145.47,1878.52
24-May-19,146.02,1878.52
28-May-19,143.74,1878.52
29-May-19,142.1,1878.52
30-May-19,142.76,1878.52
31-May-19,139.49,1878.52
3-Jun-19,138.88,1878.52
4-Jun-19,144.07,1878.52
5-Jun-19,146.18,1878.52
6-Jun-19,147.78,1878.52
7-Jun-19,150.26,1878.52
10-Jun-19,151.41,1878.52
11-Jun-19,151.35,1878.52
12-Jun-19,150.9,1878.52
13-Jun-19,151.94,1878.52
14-Jun-19,151.66,1878.52
17-Jun-19,151.76,1878.52
18-Jun-19,154.39,1878.52
19-Jun-19,154.97,1878.52
20-Jun-19,157.4,1878.52
21-Jun-19,155.79,1878.52
24-Jun-19,155.47,1878.52
25-Jun-19,152.97,1878.52
26-Jun-19,152.71,1878.52
27-Jun-19,153.61,1878.52
28-Jun-19,154.92,1878.52
1-Jul-19,157.23,1878.52
2-Jul-19,157.9,1878.52
3-Jul-19,159.96,1878.52
5-Jul-19,159.67,1878.52
8-Jul-19,158.24,1878.52
9-Jul-19,158.56,1878.52
10-Jul-19,159.8,1878.52
11-Jul-19,160.41,1878.52
12-Jul-19,161.57,1878.52
15-Jul-19,161.66,1878.52
16-Jul-19,160.75,1878.52
17-Jul-19,159.04,1878.52
18-Jul-19,159.99,1878.52
19-Jul-19,158.54,1878.52
22-Jul-19,159.18,1878.52
23-Jul-19,161.03,1878.52
24-Jul-19,162.26,1878.52
25-Jul-19,161.01,1878.52
26-Jul-19,162.75,1878.52
29-Jul-19,162.28,1878.52
30-Jul-19,161.63,1878.52
31-Jul-19,158.77,1878.52
1-Aug-19,156.52,1878.52
2-Aug-19,154.59,1878.52
5-Aug-19,146.93,1878.52
6-Aug-19,150.39,1878.52
7-Aug-19,150.54,1878.52
8-Aug-19,155.46,1878.52
9-Aug-19,153.71,1878.52
12-Aug-19,150.63,1878.52
13-Aug-19,154.52,1878.52
14-Aug-19,147,1878.52
15-Aug-19,147.65,1878.52
16-Aug-19,151.31,1878.52
19-Aug-19,154.33,1878.52
20-Aug-19,152.38,1878.52
21-Aug-19,154.44,1878.52
22-Aug-19,154.36,1878.52
23-Aug-19,147.82,1878.52
26-Aug-19,150.57,1878.52
27-Aug-19,149.58,1878.52
28-Aug-19,151.34,1878.52
29-Aug-19,154.55,1878.52
30-Aug-19,154.44,1878.52
3-Sep-19,152.95,1878.52
4-Sep-19,155.82,1878.52
5-Sep-19,159.11,1878.52
6-Sep-19,159.31,1878.52
9-Sep-19,159.44,1878.52
10-Sep-19,159.38,1878.52
11-Sep-19,161.22,1873.92
12-Sep-19,162.13,1835.69
13-Sep-19,161.95,1845.96
16-Sep-19,161.14,1853.04
17-Sep-19,161.81,1871.09
18-Sep-19,161.96,1855.16
19-Sep-19,161.95,1826.49
20-Sep-19,159.51,1835.34
23-Sep-19,159.45,1826.14
24-Sep-19,157.41,1855.87
25-Sep-19,158.94,1845.6
26-Sep-19,158.4,1836.4
27-Sep-19,157,1881.71
30-Sep-19,158.2,1887.37
1-Oct-19,155.12,1837.46
2-Oct-19,150.62,1854.1
3-Oct-19,152.67,1908.6
4-Oct-19,156.09,1909.31
7-Oct-19,154.99,1885.6
8-Oct-19,151.03,1908.96
9-Oct-19,153.41,1935.86
10-Oct-19,155.12,1990.01
11-Oct-19,157.77,1987.18
14-Oct-19,157.48,1982.22
15-Oct-19,160.03,1973.73
16-Oct-19,159.61,1981.87
17-Oct-19,160.38,1991.78
18-Oct-19,159.24,2028.24
21-Oct-19,161,2023.28
22-Oct-19,160.14,2051.95
23-Oct-19,160.9,2055.49
24-Oct-19,161.33,2082.04
25-Oct-19,162.4,2103.63
28-Oct-19,163.88,2052.66
29-Oct-19,163.8,2052.66
30-Oct-19,164.61,2101.15
31-Oct-19,163.9,2163.8
1-Nov-19,166.35,2178.66
4-Nov-19,167.42,2175.12
5-Nov-19,167.12,2176.18
6-Nov-19,167.18,2195.65
7-Nov-19,168.12,2202.02
8-Nov-19,168.78,2220.07
11-Nov-19,168.27,2217.95
12-Nov-19,168.84,2240.25
13-Nov-19,168.92,2223.96
14-Nov-19,169.31,2251.57
15-Nov-19,171.26,2263.61
18-Nov-19,171.46,2256.17
19-Nov-19,171.39,2228.92
20-Nov-19,170.38,2218.3
21-Nov-19,169.94,2216.18
22-Nov-19,170.54,2256.88
25-Nov-19,172.64,2238.48
26-Nov-19,173.26,2269.98
27-Nov-19,174.47,2264.67
29-Nov-19,173.46,2237.41
2-Dec-19,171.13,2195.65
3-Dec-19,169.31,2216.18
4-Dec-19,170.98,2250.16
5-Dec-19,171.46,2295.46
6-Dec-19,173.94,2261.84
9-Dec-19,173.08,2275.64
10-Dec-19,172.78,2295.81
11-Dec-19,173.55,2301.83
12-Dec-19,175.91,2334.75
13-Dec-19,176.07,2376.51
16-Dec-19,177.97,2381.11
17-Dec-19,178.03,2375.45
18-Dec-19,178.05,2377.93
19-Dec-19,179.19,2372.62
20-Dec-19,179.04,2412.97
23-Dec-19,179.47,2415.45
24-Dec-19,179.48,2465.35
26-Dec-19,180.96,2464.29
27-Dec-19,180.89,2479.51
30-Dec-19,179.35,2498.27
31-Dec-19,180.02,2557.73
2-Jan-20,182.64,2531.89
3-Jan-20,180.5,2552.77
6-Jan-20,181.57,2540.39
7-Jan-20,180.78,2582.86
8-Jan-20,182.28,2639.84
9-Jan-20,184.19,2645.86
10-Jan-20,183.37,2704.61
13-Jan-20,185.32,2666.74
14-Jan-20,184.89,2654.71
15-Jan-20,185.53,2689.39
16-Jan-20,187.91,2720.19
17-Jan-20,188.8,2701.07
21-Jan-20,188.24,2711.34
22-Jan-20,188.27,2724.79
23-Jan-20,188.6,2716.65
24-Jan-20,186.04,2633.83
27-Jan-20,181.45,2710.98
28-Jan-20,184.4,2769.74
29-Jan-20,184.17,2765.85
30-Jan-20,185.09,2638.78
